datetime,dewpoint_2m_temperature
2015-03-22,280.94024658203125
2015-03-23,281.0243225097656
2015-03-24,282.635498046875
2015-03-25,280.9677429199219
2015-03-26,280.37738037109375
2015-03-27,277.5726013183594
2015-03-28,278.2666320800781
2015-03-29,280.7580871582031
2015-03-30,279.2142639160156
2015-03-31,281.630859375
2015-04-01,280.6937561035156
2015-04-02,278.1206970214844
2015-04-03,277.91632080078125
2015-04-04,280.4657897949219
2015-04-05,279.9437561035156
2015-04-06,278.4875183105469
2015-04-07,274.4505310058594
2015-04-08,273.1683654785156
2015-04-09,273.6282043457031
2015-04-10,275.5815734863281
2015-04-11,274.9164123535156
2015-04-12,274.91082763671875
2015-04-13,279.1126403808594
2015-04-14,276.9781494140625
2015-04-15,278.0027160644531
2015-04-16,275.2555236816406
2015-04-17,276.6946105957031
2015-04-18,280.5459289550781
2015-04-19,281.99652099609375
2015-04-20,283.4280090332031
2015-04-21,280.7950439453125
2015-04-22,280.0314025878906
2015-04-23,283.720703125
2015-04-24,284.5412902832031
2015-04-25,282.9076843261719
2015-04-26,282.3580322265625
2015-04-27,282.30767822265625
2015-04-28,279.6157531738281
2015-04-29,281.4560852050781
2015-04-30,281.2837219238281
2015-05-01,280.6021423339844
2015-05-02,281.2966613769531
2015-05-03,280.46917724609375
2015-05-04,281.4963073730469
2015-05-05,279.8468933105469
2015-05-06,281.4257507324219
2015-05-07,283.9271545410156
2015-05-08,284.2360534667969
2015-05-09,282.2494201660156
2015-05-10,281.5140380859375
2015-05-11,277.4018249511719
2015-05-12,279.51873779296875
2015-05-13,275.8397521972656
2015-05-14,276.1171569824219
2015-05-15,278.2167053222656
2015-05-16,280.9716491699219
2015-05-17,282.63116455078125
2015-05-18,285.4888610839844
2015-05-19,280.8009033203125
2015-05-20,282.1483459472656
2015-05-21,283.0868225097656
2015-05-22,278.6860656738281
2015-05-23,278.4285583496094
2015-05-24,280.7771301269531
2015-05-25,282.0274658203125
2015-05-26,283.3371887207031
2015-05-27,280.6478271484375
2015-05-28,278.9371032714844
2015-05-29,283.83074951171875
2015-05-30,285.8424987792969
2015-05-31,285.9545593261719
2015-06-01,281.9385070800781
2015-06-02,280.1384582519531
2015-06-03,281.30615234375
2015-06-04,280.1733093261719
2015-06-05,281.0170593261719
2015-06-06,281.3081970214844
2015-06-07,285.8271789550781
2015-06-08,284.8833923339844
2015-06-09,285.0263366699219
2015-06-10,286.5078125
2015-06-11,286.5443420410156
2015-06-12,285.65374755859375
2015-06-13,288.349609375
2015-06-14,285.30718994140625
2015-06-15,286.4577331542969
2015-06-16,287.93341064453125
2015-06-17,284.9859313964844
2015-06-18,284.5525207519531
2015-06-19,284.0329284667969
2015-06-20,283.7542724609375
2015-06-21,283.1485290527344
2015-06-22,281.0860595703125
2015-06-23,284.0876159667969
2015-06-24,284.8808288574219
2015-06-25,285.54229736328125
2015-06-26,285.45013427734375
2015-06-27,279.6542663574219
2015-06-28,280.2110900878906
2015-06-29,281.0478210449219
2015-06-30,284.9255065917969
2015-07-01,284.82958984375
2015-07-02,283.88201904296875
2015-07-03,284.6370544433594
2015-07-04,285.1514587402344
2015-07-05,285.2504577636719
2015-07-06,282.3018798828125
2015-07-07,281.714111328125
2015-07-08,283.5228271484375
2015-07-09,285.9058532714844
2015-07-10,286.0258483886719
2015-07-11,286.3470153808594
2015-07-12,287.1969909667969
2015-07-13,286.140625
2015-07-14,284.0997009277344
2015-07-15,283.54205322265625
2015-07-16,286.3306579589844
2015-07-17,286.9073791503906
2015-07-18,284.0735168457031
2015-07-19,283.4747619628906
2015-07-20,286.7643127441406
2015-07-21,286.3979797363281
2015-07-22,287.2790832519531
2015-07-23,285.9811096191406
2015-07-24,286.6076354980469
2015-07-25,286.1471252441406
2015-07-26,287.22900390625
2015-07-27,286.39337158203125
2015-07-28,284.74639892578125
2015-07-29,286.38250732421875
2015-07-30,284.1762390136719
2015-07-31,283.6079406738281
2015-08-01,285.1293640136719
2015-08-02,285.0254821777344
2015-08-03,288.6520690917969
2015-08-04,284.4695129394531
2015-08-05,284.3979797363281
2015-08-06,285.62347412109375
2015-08-07,286.1331787109375
2015-08-08,287.6391906738281
2015-08-09,287.9924011230469
2015-08-10,289.8609313964844
2015-08-11,289.16131591796875
2015-08-12,287.9699401855469
2015-08-13,286.7347717285156
2015-08-14,286.3725280761719
2015-08-15,286.41815185546875
2015-08-16,289.0787048339844
2015-08-17,287.2032165527344
2015-08-18,290.6425476074219
2015-08-19,291.6130676269531
2015-08-20,288.3771057128906
2015-08-21,285.8608703613281
2015-08-22,288.3899841308594
2015-08-23,289.961181640625
2015-08-24,288.3982238769531
2015-08-25,290.8294372558594
2015-08-26,291.4327697753906
2015-08-27,290.6801452636719
2015-08-28,291.3443298339844
2015-08-29,289.8949279785156
2015-08-30,284.4474182128906
2015-08-31,281.5715637207031
2015-09-01,285.4112243652344
2015-09-02,287.26153564453125
2015-09-03,288.01019287109375
2015-09-04,286.9889831542969
2015-09-05,290.6483459472656
2015-09-06,292.9195251464844
2015-09-07,291.5378112792969
2015-09-08,291.2329406738281
2015-09-09,288.7098083496094
2015-09-10,286.8500061035156
2015-09-11,287.5937194824219
2015-09-12,289.5356140136719
2015-09-13,290.0765686035156
2015-09-14,288.5909729003906
2015-09-15,287.7091979980469
2015-09-16,285.4697265625
2015-09-17,287.2857360839844
2015-09-18,286.97613525390625
2015-09-19,288.8388977050781
2015-09-20,287.2705383300781
2015-09-21,285.79107666015625
2015-09-22,281.55712890625
2015-09-23,282.40283203125
2015-09-24,285.5521240234375
2015-09-25,284.2747497558594
2015-09-26,284.5329895019531
2015-09-27,285.48968505859375
2015-09-28,285.30181884765625
2015-09-29,284.748779296875
2015-09-30,286.92498779296875
2015-10-01,284.7078552246094
2015-10-02,282.4817199707031
2015-10-03,283.8054504394531
2015-10-04,284.69793701171875
2015-10-05,284.7177734375
2015-10-06,286.83447265625
2015-10-07,287.5947570800781
2015-10-08,289.4398498535156
2015-10-09,288.9671630859375
2015-10-10,284.8737487792969
2015-10-11,282.9622497558594
2015-10-12,282.52252197265625
2015-10-13,281.7740173339844
2015-10-14,285.44793701171875
2015-10-15,288.7099304199219
2015-10-16,285.7107849121094
2015-10-17,285.46661376953125
2015-10-18,282.9320983886719
2015-10-19,282.7497863769531
2015-10-20,288.2217102050781
2015-10-21,286.70648193359375
2015-10-22,283.2590026855469
2015-10-23,283.1778564453125
2015-10-24,282.4627380371094
2015-10-25,282.1830139160156
2015-10-26,283.0762634277344
2015-10-27,284.46978759765625
2015-10-28,284.1289978027344
2015-10-29,285.8780822753906
2015-10-30,283.6947326660156
2015-10-31,284.1972351074219
2015-11-01,285.25726318359375
2015-11-02,285.0912780761719
2015-11-03,285.3938293457031
2015-11-04,285.3644104003906
2015-11-05,286.6153869628906
2015-11-06,285.1213073730469
2015-11-07,283.7276611328125
2015-11-08,282.54302978515625
2015-11-09,280.3003845214844
2015-11-10,282.1642150878906
2015-11-11,284.1697998046875
2015-11-12,282.9300231933594
2015-11-13,282.82391357421875
2015-11-14,284.4704284667969
2015-11-15,282.8837585449219
2015-11-16,280.3476257324219
2015-11-17,281.7208557128906
2015-11-18,282.0616760253906
2015-11-19,283.3818664550781
2015-11-20,283.7647705078125
2015-11-21,276.57904052734375
2015-11-22,280.1534729003906
2015-11-23,279.7539978027344
2015-11-24,279.67742919921875
2015-11-25,276.8423767089844
2015-11-26,278.5727233886719
2015-11-27,276.8939514160156
2015-11-28,277.0146179199219
2015-11-29,278.7466735839844
2015-11-30,280.144775390625
2015-12-01,275.2223815917969
2015-12-02,273.5059509277344
2015-12-03,275.1926574707031
2015-12-04,278.4600830078125
2015-12-05,280.5135803222656
2015-12-06,281.9487609863281
2015-12-07,278.0296325683594
2015-12-08,276.37506103515625
2015-12-09,277.3647155761719
2015-12-10,279.1864929199219
2015-12-11,277.4673767089844
2015-12-12,272.67840576171875
2015-12-13,270.9414978027344
2015-12-14,275.5242004394531
2015-12-15,279.30340576171875
2015-12-16,278.13446044921875
2015-12-17,281.40985107421875
2015-12-18,279.4619445800781
2015-12-19,277.6290588378906
2015-12-20,278.4986572265625
2015-12-21,280.0488586425781
2015-12-22,280.9585876464844
2015-12-23,278.906005859375
2015-12-24,278.06671142578125
2015-12-25,276.3312072753906
2015-12-26,275.7024841308594
2015-12-27,277.3707275390625
2015-12-28,277.9693298339844
2015-12-29,275.5699768066406
2015-12-30,279.5085144042969
2015-12-31,280.9131774902344
2016-01-01,280.4548034667969
2016-01-02,277.59857177734375
2016-01-03,278.6514587402344
2016-01-04,281.1338806152344
2016-01-05,280.9646301269531
2016-01-06,278.1669006347656
2016-01-07,276.4666442871094
2016-01-08,278.0395202636719
2016-01-09,277.84765625
2016-01-10,277.5711364746094
2016-01-11,276.08697509765625
2016-01-12,279.3719177246094
2016-01-13,277.0701599121094
2016-01-14,275.6147766113281
2016-01-15,278.2342224121094
2016-01-16,274.6598205566406
2016-01-17,275.2678527832031
2016-01-18,274.5159912109375
2016-01-19,274.7662353515625
2016-01-20,275.9527282714844
2016-01-21,276.3194885253906
2016-01-22,278.4188232421875
2016-01-23,279.22509765625
2016-01-24,279.4299621582031
2016-01-25,275.9455261230469
2016-01-26,275.1516418457031
2016-01-27,276.0276184082031
2016-01-28,276.1269836425781
2016-01-29,274.77484130859375
2016-01-30,275.12249755859375
2016-01-31,278.22882080078125
2016-02-01,280.05780029296875
2016-02-02,279.05340576171875
2016-02-03,278.62255859375
2016-02-04,276.6242980957031
2016-02-05,276.9546813964844
2016-02-06,274.50616455078125
2016-02-07,275.351806640625
2016-02-08,277.5191345214844
2016-02-09,276.7283020019531
2016-02-10,278.44940185546875
2016-02-11,281.4304504394531
2016-02-12,281.53900146484375
2016-02-13,282.8209533691406
2016-02-14,283.5226745605469
2016-02-15,274.9620666503906
2016-02-16,276.93157958984375
2016-02-17,277.3943786621094
2016-02-18,274.6542053222656
2016-02-19,274.3928527832031
2016-02-20,276.8068542480469
2016-02-21,276.4281005859375
2016-02-22,273.9331359863281
2016-02-23,277.18304443359375
2016-02-24,278.3367614746094
2016-02-25,275.6639099121094
2016-02-26,276.504150390625
2016-02-27,272.99212646484375
2016-02-28,275.43048095703125
2016-02-29,272.5345458984375
2016-03-01,275.24700927734375
2016-03-02,277.36126708984375
2016-03-03,274.6484069824219
2016-03-04,275.4004211425781
2016-03-05,275.5282897949219
2016-03-06,277.6785888671875
2016-03-07,272.8827819824219
2016-03-08,273.90679931640625
2016-03-09,274.6328430175781
2016-03-10,275.1653137207031
2016-03-11,277.4888000488281
2016-03-12,279.4468078613281
2016-03-13,278.5347900390625
2016-03-14,276.75726318359375
2016-03-15,277.2534484863281
2016-03-16,278.1684875488281
2016-03-17,279.2503967285156
2016-03-18,277.4807434082031
2016-03-19,278.74700927734375
2016-03-20,275.8742980957031
2016-03-21,278.92816162109375
2016-03-22,277.4788513183594
2016-03-23,278.6156311035156
2016-03-24,277.1580505371094
2016-03-25,277.65435791015625
2016-03-26,278.7251892089844
2016-03-27,278.9440002441406
2016-03-28,279.94580078125
2016-03-29,280.2958068847656
2016-03-30,275.6773681640625
2016-03-31,272.6343688964844
2016-04-01,279.5010681152344
2016-04-02,284.4570617675781
2016-04-03,283.3172302246094
2016-04-04,280.0287170410156
2016-04-05,282.49346923828125
2016-04-06,284.1434020996094
2016-04-07,282.9374084472656
2016-04-08,280.6996765136719
2016-04-09,277.9302062988281
2016-04-10,276.6877746582031
2016-04-11,279.05767822265625
2016-04-12,275.7057189941406
2016-04-13,279.3650207519531
2016-04-14,279.2278747558594
2016-04-15,280.52044677734375
2016-04-16,278.6423645019531
2016-04-17,282.295654296875
2016-04-18,282.2638244628906
2016-04-19,281.9128112792969
2016-04-20,280.0818786621094
2016-04-21,281.7867736816406
2016-04-22,280.8558654785156
2016-04-23,283.3085632324219
2016-04-24,282.04583740234375
2016-04-25,279.37420654296875
2016-04-26,278.98834228515625
2016-04-27,281.7381896972656
2016-04-28,282.39495849609375
2016-04-29,283.362060546875
2016-04-30,282.6235656738281
2016-05-01,281.0270080566406
2016-05-02,277.317626953125
2016-05-03,278.4792175292969
2016-05-04,275.5378112792969
2016-05-05,280.2768249511719
2016-05-06,284.8981018066406
2016-05-07,285.73687744140625
2016-05-08,285.4991760253906
2016-05-09,285.9258117675781
2016-05-10,286.2364196777344
2016-05-11,286.5890808105469
2016-05-12,283.0066833496094
2016-05-13,282.6611633300781
2016-05-14,281.2654724121094
2016-05-15,282.07672119140625
2016-05-16,283.0047607421875
2016-05-17,284.4255676269531
2016-05-18,284.4022521972656
2016-05-19,284.53363037109375
2016-05-20,281.1304626464844
2016-05-21,280.8332824707031
2016-05-22,280.494384765625
2016-05-23,282.3778991699219
2016-05-24,282.1672058105469
2016-05-25,281.4109191894531
2016-05-26,281.2375793457031
2016-05-27,282.4305419921875
2016-05-28,287.74041748046875
2016-05-29,283.6387634277344
2016-05-30,280.99615478515625
2016-05-31,282.7455139160156
2016-06-01,286.4186096191406
2016-06-02,284.6728210449219
2016-06-03,285.2381896972656
2016-06-04,286.9981384277344
2016-06-05,285.8746032714844
2016-06-06,285.3618469238281
2016-06-07,284.3367614746094
2016-06-08,283.2348327636719
2016-06-09,282.3191223144531
2016-06-10,280.9667053222656
2016-06-11,286.3309020996094
2016-06-12,287.0774841308594
2016-06-13,285.9207458496094
2016-06-14,285.1683349609375
2016-06-15,283.6778869628906
2016-06-16,284.3797302246094
2016-06-17,286.0590515136719
2016-06-18,284.2991027832031
2016-06-19,284.0943908691406
2016-06-20,283.25152587890625
2016-06-21,284.5470275878906
2016-06-22,283.1219787597656
2016-06-23,283.3023986816406
2016-06-24,284.2098083496094
2016-06-25,281.9244384765625
2016-06-26,282.0518493652344
2016-06-27,285.3138732910156
2016-06-28,283.985107421875
2016-06-29,286.1560363769531
2016-06-30,284.9127197265625
2016-07-01,289.9386291503906
2016-07-02,286.9326171875
2016-07-03,285.1665344238281
2016-07-04,284.3135986328125
2016-07-05,286.0552062988281
2016-07-06,289.22589111328125
2016-07-07,281.7735290527344
2016-07-08,281.8233947753906
2016-07-09,284.2439880371094
2016-07-10,285.1223449707031
2016-07-11,286.3591003417969
2016-07-12,289.5888671875
2016-07-13,289.8156433105469
2016-07-14,286.2278747558594
2016-07-15,283.5566101074219
2016-07-16,282.0067443847656
2016-07-17,283.3812561035156
2016-07-18,282.9688415527344
2016-07-19,282.4057312011719
2016-07-20,280.80059814453125
2016-07-21,280.2109069824219
2016-07-22,280.767822265625
2016-07-23,283.138916015625
2016-07-24,288.5883483886719
2016-07-25,287.0473937988281
2016-07-26,287.0866394042969
2016-07-27,284.5031433105469
2016-07-28,282.66571044921875
2016-07-29,282.7179260253906
2016-07-30,283.8735656738281
2016-07-31,281.7981872558594
2016-08-01,283.2868347167969
2016-08-02,286.4571838378906
2016-08-03,282.6886291503906
2016-08-04,282.7450866699219
2016-08-05,286.0113220214844
2016-08-06,286.82061767578125
2016-08-07,286.3187255859375
2016-08-08,286.1851501464844
2016-08-09,284.4696044921875
2016-08-10,287.9940185546875
2016-08-11,286.1524353027344
2016-08-12,283.239013671875
2016-08-13,283.40478515625
2016-08-14,284.3115234375
2016-08-15,286.8680725097656
2016-08-16,287.130615234375
2016-08-17,288.6253356933594
2016-08-18,284.1590881347656
2016-08-19,284.59075927734375
2016-08-20,284.4953918457031
2016-08-21,286.6293029785156
2016-08-22,287.4015808105469
2016-08-23,286.4479675292969
2016-08-24,286.2440185546875
2016-08-25,286.4482727050781
2016-08-26,286.4555358886719
2016-08-27,286.90582275390625
2016-08-28,288.1922607421875
2016-08-29,287.1683654785156
2016-08-30,285.9682922363281
2016-08-31,289.9462585449219
2016-09-01,287.9091796875
2016-09-02,287.5390930175781
2016-09-03,286.25225830078125
2016-09-04,282.8785400390625
2016-09-05,281.01873779296875
2016-09-06,285.6416931152344
2016-09-07,286.5413513183594
2016-09-08,287.34375
2016-09-09,287.3816833496094
2016-09-10,286.7762145996094
2016-09-11,287.8265686035156
2016-09-12,286.2241516113281
2016-09-13,288.5074768066406
2016-09-14,287.68231201171875
2016-09-15,289.1132507324219
2016-09-16,290.0081481933594
2016-09-17,289.3035888671875
2016-09-18,288.3882141113281
2016-09-19,286.1108093261719
2016-09-20,285.01409912109375
2016-09-21,284.9703369140625
2016-09-22,283.4660339355469
2016-09-23,288.8949890136719
2016-09-24,286.8323059082031
2016-09-25,287.4755554199219
2016-09-26,286.8420104980469
2016-09-27,286.1846008300781
2016-09-28,286.7432861328125
2016-09-29,288.6158142089844
2016-09-30,289.7445068359375
2016-10-01,290.18218994140625
2016-10-02,287.7627258300781
2016-10-03,290.8477783203125
2016-10-04,290.0827331542969
2016-10-05,288.7969970703125
2016-10-06,288.30035400390625
2016-10-07,287.5378112792969
2016-10-08,287.3002014160156
2016-10-09,286.059326171875
2016-10-10,286.6236572265625
2016-10-11,283.859619140625
2016-10-12,286.0559997558594
2016-10-13,286.5557556152344
2016-10-14,283.7684631347656
2016-10-15,286.4215393066406
2016-10-16,285.3843078613281
2016-10-17,284.7521057128906
2016-10-18,282.86376953125
2016-10-19,286.7253112792969
2016-10-20,286.5846252441406
2016-10-21,285.5047302246094
2016-10-22,286.686767578125
2016-10-23,285.8284912109375
2016-10-24,282.72064208984375
2016-10-25,282.36175537109375
2016-10-26,279.2215270996094
2016-10-27,284.12066650390625
2016-10-28,284.1144714355469
2016-10-29,281.8742980957031
2016-10-30,280.8583984375
2016-10-31,281.9297790527344
2016-11-01,282.4778747558594
2016-11-02,279.2906188964844
2016-11-03,279.71624755859375
2016-11-04,277.6661376953125
2016-11-05,275.7107849121094
2016-11-06,276.4200134277344
2016-11-07,284.66796875
2016-11-08,279.8558044433594
2016-11-09,277.3686218261719
2016-11-10,281.2991638183594
2016-11-11,279.65673828125
2016-11-12,281.4590759277344
2016-11-13,279.5771789550781
2016-11-14,277.684326171875
2016-11-15,283.3624267578125
2016-11-16,283.533447265625
2016-11-17,284.1284484863281
2016-11-18,284.2806396484375
2016-11-19,283.7410888671875
2016-11-20,283.778564453125
2016-11-21,280.7719421386719
2016-11-22,278.0004577636719
2016-11-23,281.9528503417969
2016-11-24,283.9937438964844
2016-11-25,279.3059387207031
2016-11-26,277.6376037597656
2016-11-27,275.7984924316406
2016-11-28,276.7976379394531
2016-11-29,280.4079895019531
2016-11-30,278.0594482421875
2016-12-01,274.4560241699219
2016-12-02,275.4601135253906
2016-12-03,278.4108581542969
2016-12-04,277.8174743652344
2016-12-05,281.5558166503906
2016-12-06,282.3918151855469
2016-12-07,283.3249206542969
2016-12-08,285.0368347167969
2016-12-09,285.1011657714844
2016-12-10,281.8140869140625
2016-12-11,277.4985046386719
2016-12-12,279.2274475097656
2016-12-13,280.9637451171875
2016-12-14,279.9798889160156
2016-12-15,279.4678039550781
2016-12-16,282.0132751464844
2016-12-17,282.2206726074219
2016-12-18,283.7445068359375
2016-12-19,282.7923583984375
2016-12-20,277.1848449707031
2016-12-21,279.9300842285156
2016-12-22,282.0550537109375
2016-12-23,282.091064453125
2016-12-24,282.0475769042969
2016-12-25,280.9678649902344
2016-12-26,281.2638854980469
2016-12-27,279.5330505371094
2016-12-28,279.9754333496094
2016-12-29,279.3803405761719
2016-12-30,275.7528381347656
2016-12-31,275.0960693359375
2017-01-01,273.4556884765625
2017-01-02,272.7206115722656
2017-01-03,271.3444519042969
2017-01-04,278.2939147949219
2017-01-05,278.0327453613281
2017-01-06,272.9091796875
2017-01-07,274.6904602050781
2017-01-08,276.8356018066406
2017-01-09,276.98095703125
2017-01-10,274.1556396484375
2017-01-11,277.1708984375
2017-01-12,276.33184814453125
2017-01-13,274.6352233886719
2017-01-14,276.56561279296875
2017-01-15,272.6014099121094
2017-01-16,273.2570495605469
2017-01-17,272.23370361328125
2017-01-18,272.0459289550781
2017-01-19,272.4583740234375
2017-01-20,278.4792785644531
2017-01-21,275.7383728027344
2017-01-22,272.9041442871094
2017-01-23,274.4570617675781
2017-01-24,275.5533142089844
2017-01-25,277.1951904296875
2017-01-26,272.50628662109375
2017-01-27,273.2320251464844
2017-01-28,275.52587890625
2017-01-29,278.4747619628906
2017-01-30,277.6602478027344
2017-01-31,276.0758972167969
2017-02-01,275.7136535644531
2017-02-02,274.83831787109375
2017-02-03,276.82855224609375
2017-02-04,276.31671142578125
2017-02-05,276.8992614746094
2017-02-06,274.57958984375
2017-02-07,277.7488098144531
2017-02-08,278.7298278808594
2017-02-09,276.4442138671875
2017-02-10,278.41802978515625
2017-02-11,274.6774597167969
2017-02-12,274.5305480957031
2017-02-13,279.75592041015625
2017-02-14,280.6824951171875
2017-02-15,280.0362854003906
2017-02-16,278.8085021972656
2017-02-17,278.4059143066406
2017-02-18,279.3872985839844
2017-02-19,277.2983093261719
2017-02-20,277.4175109863281
2017-02-21,277.283935546875
2017-02-22,279.1183776855469
2017-02-23,280.6653137207031
2017-02-24,278.9991455078125
2017-02-25,280.3716125488281
2017-02-26,279.1811828613281
2017-02-27,279.5663146972656
2017-02-28,278.3073425292969
2017-03-01,279.9814758300781
2017-03-02,280.0126647949219
2017-03-03,278.3412780761719
2017-03-04,279.1242370605469
2017-03-05,279.90386962890625
2017-03-06,279.0830078125
2017-03-07,277.1837158203125
2017-03-08,277.6625061035156
2017-03-09,280.6740417480469
2017-03-10,276.8549499511719
2017-03-11,277.37799072265625
2017-03-12,275.7942199707031
2017-03-13,279.1423645019531
2017-03-14,281.5025939941406
2017-03-15,279.1083679199219
2017-03-16,277.3686828613281
2017-03-17,275.4162902832031
2017-03-18,273.236083984375
2017-03-19,274.07586669921875
2017-03-20,274.8732604980469
2017-03-21,281.95269775390625
2017-03-22,279.8238220214844
2017-03-23,280.1701965332031
2017-03-24,281.2302551269531
2017-03-25,282.6101989746094
2017-03-26,280.1665344238281
2017-03-27,280.01806640625
2017-03-28,280.2161865234375
2017-03-29,278.3457946777344
2017-03-30,278.2197265625
2017-03-31,275.6510314941406
2017-04-01,277.5025329589844
2017-04-02,277.2713928222656
2017-04-03,278.622314453125
2017-04-04,281.629638671875
2017-04-05,278.14202880859375
2017-04-06,278.2697448730469
2017-04-07,280.947021484375
2017-04-08,281.7142028808594
2017-04-09,282.6675720214844
2017-04-10,281.0114440917969
2017-04-11,280.3027648925781
2017-04-12,279.1620178222656
2017-04-13,277.2251281738281
2017-04-14,277.3934326171875
2017-04-15,279.1457824707031
2017-04-16,280.7627258300781
2017-04-17,277.2112731933594
2017-04-18,278.6095886230469
2017-04-19,279.5670471191406
2017-04-20,277.9338684082031
2017-04-21,274.5148010253906
2017-04-22,273.2086181640625
2017-04-23,273.4242248535156
2017-04-24,274.3022766113281
2017-04-25,279.4884033203125
2017-04-26,282.2357177734375
2017-04-27,282.3271789550781
2017-04-28,283.44451904296875
2017-04-29,280.6349182128906
2017-04-30,282.1883239746094
2017-05-01,283.1362609863281
2017-05-02,282.1098327636719
2017-05-03,282.6181640625
2017-05-04,282.8775939941406
2017-05-05,281.9593505859375
2017-05-06,283.5045166015625
2017-05-07,280.52398681640625
2017-05-08,278.66680908203125
2017-05-09,276.9831237792969
2017-05-10,279.93243408203125
2017-05-11,280.5556640625
2017-05-12,282.1512756347656
2017-05-13,282.6745910644531
2017-05-14,281.9133605957031
2017-05-15,282.5093688964844
2017-05-16,280.2651062011719
2017-05-17,281.9927673339844
2017-05-18,282.6477355957031
2017-05-19,283.5298156738281
2017-05-20,281.75750732421875
2017-05-21,278.868408203125
2017-05-22,278.4493713378906
2017-05-23,281.8343200683594
2017-05-24,283.5341491699219
2017-05-25,282.27215576171875
2017-05-26,282.2940979003906
2017-05-27,283.5377502441406
2017-05-28,282.2170104980469
2017-05-29,281.29241943359375
2017-05-30,281.23040771484375
2017-05-31,283.4607238769531
2017-06-01,282.7570495605469
2017-06-02,280.9897155761719
2017-06-03,282.0184631347656
2017-06-04,282.7081604003906
2017-06-05,285.7569274902344
2017-06-06,287.085693359375
2017-06-07,285.04913330078125
2017-06-08,283.32403564453125
2017-06-09,285.8420104980469
2017-06-10,287.4805603027344
2017-06-11,285.84149169921875
2017-06-12,283.6787414550781
2017-06-13,283.0028076171875
2017-06-14,281.2933044433594
2017-06-15,284.3612365722656
2017-06-16,284.9247741699219
2017-06-17,285.0120544433594
2017-06-18,285.7629699707031
2017-06-19,287.4925842285156
2017-06-20,284.21783447265625
2017-06-21,287.6862487792969
2017-06-22,289.9273986816406
2017-06-23,286.5244445800781
2017-06-24,284.2135925292969
2017-06-25,284.2324523925781
2017-06-26,282.7766418457031
2017-06-27,283.6708068847656
2017-06-28,282.3940734863281
2017-06-29,282.50927734375
2017-06-30,287.5213317871094
2017-07-01,285.1032409667969
2017-07-02,284.7558898925781
2017-07-03,285.8705749511719
2017-07-04,284.1650695800781
2017-07-05,284.0925598144531
2017-07-06,282.0977783203125
2017-07-07,279.8349914550781
2017-07-08,279.3311462402344
2017-07-09,279.0674133300781
2017-07-10,278.6443786621094
2017-07-11,280.52490234375
2017-07-12,279.5364685058594
2017-07-13,281.4159240722656
2017-07-14,283.2032470703125
2017-07-15,283.08935546875
2017-07-16,285.6768493652344
2017-07-17,285.8009948730469
2017-07-18,284.7021789550781
2017-07-19,286.03076171875
2017-07-20,287.4512939453125
2017-07-21,288.8346862792969
2017-07-22,286.8470153808594
2017-07-23,284.4420471191406
2017-07-24,287.7881164550781
2017-07-25,288.3526306152344
