datetime,u_component_of_wind_10m,v_component_of_wind_10m
2015-01-01,3.5086424350738525,-3.6772167682647705
2015-01-02,2.259669542312622,-2.242849588394165
2015-01-03,3.3496482372283936,-1.2067941427230835
2015-01-04,4.95592737197876,-2.3141791820526123
2015-01-05,2.2997095584869385,-3.3949880599975586
2015-01-06,1.4657974243164062,-0.25116780400276184
2015-01-07,0.0873722955584526,-0.05808384343981743
2015-01-08,0.7808637022972107,-0.5785124897956848
2015-01-09,2.5789265632629395,-0.9527450203895569
2015-01-10,4.417628765106201,-1.8534799814224243
2015-01-11,3.344965696334839,-1.182254672050476
2015-01-12,3.0577762126922607,-2.585470199584961
2015-01-13,0.4856075346469879,1.3765732049942017
2015-01-14,1.281579852104187,-0.3359262943267822
2015-01-15,0.27756643295288086,1.6228536367416382
2015-01-16,1.6981593370437622,2.09903883934021
2015-01-17,0.51864093542099,-1.536965012550354
2015-01-18,1.610155701637268,-2.0186493396759033
2015-01-19,0.7297465205192566,2.4515137672424316
2015-01-20,0.8723471760749817,0.025730565190315247
2015-01-21,1.0183292627334595,0.7616562843322754
2015-01-22,2.003885269165039,0.9347065091133118
2015-01-23,5.652733325958252,-2.6519792079925537
2015-01-24,6.298990726470947,-3.2185277938842773
2015-01-25,3.872431993484497,-0.7003472447395325
2015-01-26,3.827075719833374,-2.936624765396118
2015-01-27,4.852087497711182,-2.80068039894104
2015-01-28,4.070858955383301,-2.399897575378418
2015-01-29,3.0798838138580322,-1.1145764589309692
2015-01-30,4.56378698348999,0.6666293144226074
2015-01-31,5.8167595863342285,0.3732645511627197
2015-02-01,5.461050510406494,-1.3145359754562378
2015-02-02,4.321691989898682,-0.5851287245750427
2015-02-03,3.202897787094116,1.930188775062561
2015-02-04,1.3148328065872192,2.8346307277679443
2015-02-05,2.890165328979492,-0.16929936408996582
2015-02-06,3.6992902755737305,-0.2149801403284073
2015-02-07,2.0564115047454834,-0.302218496799469
2015-02-08,3.923621416091919,-1.3503494262695312
2015-02-09,3.3059346675872803,-3.947882652282715
2015-02-10,2.233555793762207,-1.5962457656860352
2015-02-11,-0.00857714843004942,0.5840132832527161
2015-02-12,-1.006110429763794,0.5274326801300049
2015-02-13,-0.052878230810165405,0.24052834510803223
2015-02-14,1.6282495260238647,-0.7762365937232971
2015-02-15,0.9110109210014343,0.7440803647041321
2015-02-16,2.331258535385132,-0.47808071970939636
2015-02-17,1.1295466423034668,-0.6058672666549683
2015-02-18,0.07314387708902359,-0.9989044070243835
2015-02-19,-1.623928427696228,-0.06912703812122345
2015-02-20,-2.7771663665771484,2.396253824234009
2015-02-21,-0.23564815521240234,2.1673595905303955
2015-02-22,4.178324222564697,-2.809006452560425
