datetime,u_component_of_wind_10m,v_component_of_wind_10m
2015-01-01,3.0919666290283203,-2.40077543258667
2015-01-02,1.7973403930664062,-1.0961800813674927
2015-01-03,3.994579553604126,-0.4930911064147949
2015-01-04,5.619603633880615,-1.4451255798339844
2015-01-05,2.0952556133270264,-2.650400161743164
2015-01-06,1.7851248979568481,0.3234694302082062
2015-01-07,0.6598421931266785,-0.07653246074914932
2015-01-08,1.4952389001846313,-0.0922255739569664
2015-01-09,3.4937734603881836,-0.36937448382377625
2015-01-10,5.036930561065674,-1.0312297344207764
2015-01-11,4.126995086669922,-0.6250742077827454
2015-01-12,3.5304908752441406,-1.6947007179260254
2015-01-13,0.2597712576389313,1.6005840301513672
2015-01-14,1.8040136098861694,0.2038351446390152
2015-01-15,-0.08332762867212296,1.5124481916427612
2015-01-16,1.4426559209823608,2.0453507900238037
2015-01-17,1.360615611076355,-1.1707109212875366
2015-01-18,2.067664384841919,-1.180564045906067
2015-01-19,0.21896885335445404,2.2453787326812744
2015-01-20,1.1619588136672974,0.3667798340320587
2015-01-21,0.54106205701828,0.4193139374256134
2015-01-22,1.8229336738586426,0.9354724884033203
2015-01-23,6.115192890167236,-1.575708270072937
2015-01-24,6.581701755523682,-1.8466964960098267
2015-01-25,3.493785858154297,-0.15808099508285522
2015-01-26,3.58309006690979,-1.99150812625885
2015-01-27,4.959068775177002,-1.5769833326339722
2015-01-28,3.670783042907715,-1.9460583925247192
2015-01-29,3.1085550785064697,-0.3049924671649933
2015-01-30,4.897876262664795,1.4888906478881836
2015-01-31,5.247096061706543,0.7186036109924316
2015-02-01,6.100565433502197,-0.8857774138450623
2015-02-02,4.709565162658691,0.1308993250131607
2015-02-03,2.4536569118499756,1.7220641374588013
2015-02-04,0.688980758190155,2.4091875553131104
2015-02-05,3.1511077880859375,-0.09477438777685165
2015-02-06,4.180003643035889,0.3300038278102875
2015-02-07,2.0693278312683105,0.26203325390815735
2015-02-08,4.780097007751465,-0.46946486830711365
2015-02-09,2.7581653594970703,-3.3474361896514893
2015-02-10,2.5602662563323975,-0.8208463788032532
2015-02-11,-0.08516710251569748,0.6469264626502991
2015-02-12,-1.2721396684646606,0.3670390844345093
2015-02-13,-0.10464134067296982,0.41194072365760803
2015-02-14,2.098548650741577,-0.3066944181919098
2015-02-15,0.9121639132499695,0.9860222935676575
2015-02-16,2.693189859390259,0.19365327060222626
2015-02-17,0.47145017981529236,-0.14255277812480927
2015-02-18,0.353430837392807,-0.5255853533744812
2015-02-19,-2.0283043384552,0.4852718114852905
2015-02-20,-2.665078639984131,2.49288272857666
2015-02-21,-0.4316655695438385,1.27853262424469
2015-02-22,4.598598003387451,-2.125767469406128
2015-02-23,5.849350452423096,-3.3488876819610596
2015-02-24,5.648740291595459,-1.0035216808319092
2015-02-25,7.254540920257568,-1.4158145189285278
2015-02-26,3.695582151412964,-3.1232407093048096
2015-02-27,3.174738645553589,-1.0526868104934692
2015-02-28,2.303030252456665,-1.3818501234054565
2015-03-01,3.126922607421875,-0.6703251004219055
2015-03-02,2.3559296131134033,0.30669474601745605
2015-03-03,1.293115496635437,-0.031243855133652687
2015-03-04,1.8831537961959839,0.01215915847569704
2015-03-05,7.220010280609131,-2.8365414142608643
2015-03-06,3.4835054874420166,-4.0090250968933105
2015-03-07,2.2788755893707275,-3.8342695236206055
2015-03-08,1.4294549226760864,-2.3181536197662354
2015-03-09,2.060957908630371,-1.7859736680984497
2015-03-10,1.8980551958084106,-0.9436768889427185
2015-03-11,2.990755081176758,-0.6010927557945251
2015-03-12,2.995955228805542,-1.2964755296707153
2015-03-13,0.20168764889240265,-0.543491780757904
2015-03-14,-0.8780390620231628,2.0345535278320312
2015-03-15,-0.40568044781684875,-1.483604073524475
2015-03-16,1.920641541481018,-1.4400101900100708
2015-03-17,1.809225082397461,-0.9985365867614746
2015-03-18,-1.0538493394851685,0.6418998837471008
2015-03-19,-2.5704731941223145,2.249098539352417
2015-03-20,-4.219257831573486,3.849433183670044
2015-03-21,-3.50498366355896,4.149322509765625
2015-03-22,1.7925118207931519,-0.07909687608480453
2015-03-23,-1.1568262577056885,1.8074884414672852
2015-03-24,-2.0090694427490234,2.263782024383545
2015-03-25,1.6177786588668823,1.0122712850570679
2015-03-26,3.2021377086639404,-2.2800393104553223
2015-03-27,7.577400207519531,-4.094608783721924
2015-03-28,6.202301502227783,-4.299618244171143
2015-03-29,5.796072006225586,-3.2291853427886963
2015-03-30,5.597686290740967,-1.52495276927948
2015-03-31,5.240558624267578,-2.4830288887023926
2015-04-01,5.295658111572266,-2.4976184368133545
2015-04-02,5.893876552581787,-2.32043719291687
2015-04-03,4.2774271965026855,-1.5757590532302856
2015-04-04,0.8114547729492188,-0.31892070174217224
2015-04-05,2.672213315963745,-1.4340468645095825
2015-04-06,1.1779255867004395,-1.774609923362732
2015-04-07,-0.7541732788085938,-3.1880695819854736
2015-04-08,1.4157437086105347,-2.8689870834350586
2015-04-09,-0.14607387781143188,-0.4771695137023926
2015-04-10,-1.1912246942520142,2.324214458465576
2015-04-11,-0.7301666736602783,1.598371982574463
2015-04-12,-0.8654508590698242,0.6898393034934998
2015-04-13,-0.9476197361946106,-0.8960323333740234
2015-04-14,-0.8736057281494141,0.1339612752199173
2015-04-15,-1.5774463415145874,1.4063493013381958
2015-04-16,-0.41088929772377014,1.9175572395324707
2015-04-17,0.6586657166481018,-0.8927850723266602
2015-04-18,-1.2125476598739624,1.1589504480361938
2015-04-19,2.324519395828247,-1.573956847190857
2015-04-20,1.2120171785354614,-1.2818342447280884
2015-04-21,0.03835728392004967,-1.769938349723816
2015-04-22,-1.9493581056594849,1.45055091381073
2015-04-23,-0.1425596922636032,0.33587685227394104
2015-04-24,0.46734169125556946,-1.675538182258606
2015-04-25,-2.0070319175720215,0.7236115336418152
2015-04-26,-1.6137322187423706,2.3087494373321533
2015-04-27,3.6748239994049072,-2.212554931640625
2015-04-28,4.210121154785156,-1.456018090248108
2015-04-29,-0.29485732316970825,-0.36757802963256836
2015-04-30,-0.2283729910850525,-0.836298406124115
2015-05-01,0.05403159186244011,0.9052636027336121
2015-05-02,0.607938289642334,-0.4206831157207489
2015-05-03,0.4028298854827881,0.46634456515312195
2015-05-04,-0.18329910933971405,1.7616901397705078
2015-05-05,0.04553072527050972,0.12195970863103867
2015-05-06,0.6201668381690979,-1.2044657468795776
2015-05-07,1.432355284690857,-1.6815301179885864
2015-05-08,1.3052287101745605,-0.5725206732749939
2015-05-09,4.872627258300781,-3.06345272064209
2015-05-10,3.8813321590423584,-2.9460573196411133
2015-05-11,-0.649429202079773,-0.3498891592025757
2015-05-12,-1.8606892824172974,0.30697551369667053
2015-05-13,-0.8011050224304199,-0.06178497150540352
2015-05-14,0.3587839901447296,1.4049886465072632
2015-05-15,3.323160409927368,-0.6871222853660583
2015-05-16,3.6118924617767334,-2.3189594745635986
2015-05-17,5.049037456512451,-3.040630340576172
2015-05-18,4.333898067474365,-2.964447259902954
2015-05-19,1.295035719871521,0.7299118041992188
2015-05-20,0.8233881592750549,-1.4833482503890991
2015-05-21,3.4459104537963867,-3.5965499877929688
2015-05-22,5.314137935638428,-2.753384828567505
2015-05-23,2.741093397140503,-0.9523596167564392
2015-05-24,0.8417019248008728,-0.9702876210212708
2015-05-25,-1.780715823173523,-0.0656476840376854
2015-05-26,3.849566698074341,-2.332892656326294
2015-05-27,5.376125812530518,-2.356229782104492
2015-05-28,2.1095433235168457,-1.6379376649856567
2015-05-29,-1.4743351936340332,2.130443811416626
2015-05-30,-0.6429741978645325,-0.7034992575645447
2015-05-31,-0.25382933020591736,-1.405636191368103
2015-06-01,-1.5794895887374878,-0.6316195726394653
2015-06-02,-1.248316764831543,-1.0915902853012085
2015-06-03,-2.115950107574463,0.45541849732398987
2015-06-04,-2.0036113262176514,-0.561000406742096
2015-06-05,-0.947997510433197,-1.055271863937378
2015-06-06,-0.49454638361930847,-1.3585203886032104
2015-06-07,-1.5108731985092163,0.9973535537719727
2015-06-08,-1.0865161418914795,1.0291651487350464
2015-06-09,-0.7321828007698059,0.45289087295532227
2015-06-10,-1.4791969060897827,1.6234318017959595
2015-06-11,-1.9246119260787964,2.66907000541687
2015-06-12,-3.2408864498138428,3.4226725101470947
2015-06-13,-0.25828278064727783,-1.0317834615707397
2015-06-14,-0.257712185382843,-1.2422038316726685
2015-06-15,-0.6614270806312561,-1.2340892553329468
2015-06-16,0.33237433433532715,-2.415630578994751
2015-06-17,4.417967319488525,-2.626030206680298
2015-06-18,3.8645355701446533,-2.5524590015411377
2015-06-19,3.2989072799682617,-1.5023988485336304
2015-06-20,4.652007579803467,-2.035665273666382
2015-06-21,4.390950679779053,-2.6659319400787354
2015-06-22,-0.270056813955307,0.8159109950065613
2015-06-23,0.2960217297077179,0.6333418488502502
2015-06-24,-0.8659440875053406,-1.1776304244995117
2015-06-25,-1.181203842163086,-2.117121458053589
2015-06-26,2.3571505546569824,-2.2117936611175537
2015-06-27,2.448040246963501,-1.3051964044570923
2015-06-28,2.4070138931274414,-1.4945250749588013
2015-06-29,0.2658650875091553,-1.1695345640182495
2015-06-30,-2.0119171142578125,0.6925180554389954
2015-07-01,-2.5589349269866943,1.34590482711792
2015-07-02,-2.854337453842163,1.3529787063598633
2015-07-03,-2.4891462326049805,0.5827694535255432
2015-07-04,-1.6500964164733887,-0.3080056607723236
2015-07-05,-1.4363948106765747,0.2585984468460083
2015-07-06,-1.3499574661254883,0.7798643112182617
2015-07-07,-1.251579761505127,0.38555142283439636
2015-07-08,0.026485318318009377,-0.9053221344947815
2015-07-09,3.69584584236145,-1.9516488313674927
2015-07-10,3.1770198345184326,-2.133774518966675
2015-07-11,0.11708488315343857,-1.247942566871643
2015-07-12,0.07141361385583878,-1.2402920722961426
2015-07-13,2.4067575931549072,-1.599626064300537
2015-07-14,2.5680034160614014,-1.8596220016479492
2015-07-15,0.05990924313664436,-0.5511307120323181
2015-07-16,-2.1882288455963135,2.2187917232513428
2015-07-17,-2.264594793319702,1.4192088842391968
2015-07-18,-1.9732041358947754,1.6451023817062378
2015-07-19,0.1952420473098755,-0.3945833146572113
2015-07-20,0.9113079905509949,-1.528234839439392
2015-07-21,0.02250208519399166,-1.0766500234603882
2015-07-22,0.6818156242370605,-1.3401240110397339
2015-07-23,1.9437352418899536,-1.7419233322143555
2015-07-24,1.7944914102554321,-1.5628689527511597
2015-07-25,0.5238659381866455,-1.2610825300216675
2015-07-26,0.6484264731407166,-1.4076086282730103
2015-07-27,0.7585994601249695,-1.1784672737121582
2015-07-28,0.91192227602005,-1.372046947479248
2015-07-29,0.22468669712543488,-0.8583021759986877
2015-07-30,0.16287420690059662,0.8300994038581848
2015-07-31,-0.04996590316295624,-0.007021536584943533
2015-08-01,-0.8939178586006165,1.0391732454299927
2015-08-02,0.2901529371738434,0.3474337160587311
2015-08-03,0.865708589553833,-1.9452286958694458
2015-08-04,-0.3463515043258667,-1.0352729558944702
2015-08-05,-1.0623031854629517,0.018813148140907288
2015-08-06,-0.8196848034858704,-1.1871436834335327
2015-08-07,-0.2879299819469452,-1.5308505296707153
2015-08-08,-0.49801337718963623,-1.023453712463379
2015-08-09,0.32916226983070374,-0.7298040986061096
2015-08-10,0.764265775680542,-1.0787525177001953
2015-08-11,2.9584624767303467,-1.788601040840149
2015-08-12,2.2936360836029053,-2.1533749103546143
2015-08-13,0.5001445412635803,-1.2913799285888672
2015-08-14,1.7696782350540161,-0.946845531463623
2015-08-15,0.6599428057670593,-0.8794233798980713
2015-08-16,0.13695472478866577,-1.0001558065414429
