datetime,u_component_of_wind_10m,v_component_of_wind_10m
2015-01-01,2.630176305770874,-2.809656858444214
2015-01-02,1.479230523109436,-1.3135665655136108
2015-01-03,4.510389804840088,-0.90622478723526
2015-01-04,6.26308012008667,-1.9973214864730835
2015-01-05,1.943529486656189,-2.6997032165527344
2015-01-06,1.97664213180542,0.18577487766742706
2015-01-07,1.2683748006820679,-0.1605447381734848
2015-01-08,1.77375328540802,-0.04755114018917084
2015-01-09,3.9511797428131104,-0.6715222001075745
2015-01-10,5.69148063659668,-1.5766963958740234
2015-01-11,4.777175426483154,-1.1044269800186157
2015-01-12,3.712083578109741,-1.7488826513290405
2015-01-13,0.5732408165931702,1.377508282661438
2015-01-14,2.051161050796509,-0.09082362800836563
2015-01-15,0.01943443901836872,1.2972878217697144
2015-01-16,1.4875537157058716,1.78887939453125
2015-01-17,1.8257073163986206,-1.2675880193710327
2015-01-18,2.1265857219696045,-1.3235901594161987
2015-01-19,0.12781137228012085,2.1845953464508057
2015-01-20,1.5414835214614868,0.3904910087585449
2015-01-21,0.692755937576294,0.38346242904663086
2015-01-22,1.9805059432983398,0.8913648128509521
2015-01-23,6.138036727905273,-1.6259756088256836
2015-01-24,6.344724655151367,-2.0769526958465576
2015-01-25,3.327686309814453,-0.3154338300228119
2015-01-26,3.25998592376709,-2.3316128253936768
2015-01-27,4.661131381988525,-1.6792477369308472
2015-01-28,3.2249886989593506,-2.3054747581481934
2015-01-29,3.1138908863067627,-0.21747227013111115
2015-01-30,5.148064136505127,1.5625848770141602
2015-01-31,5.1065778732299805,0.5385501384735107
2015-02-01,6.619873523712158,-0.6882948875427246
2015-02-02,4.976008892059326,0.2486376017332077
2015-02-03,2.6477890014648438,1.5006095170974731
2015-02-04,0.8693597316741943,2.0906355381011963
2015-02-05,3.842345952987671,0.16572219133377075
2015-02-06,4.668594837188721,0.5250205993652344
2015-02-07,2.540043592453003,0.3231126368045807
2015-02-08,5.149560928344727,-0.5255421996116638
2015-02-09,2.2387123107910156,-3.716782331466675
2015-02-10,2.7056901454925537,-1.1529754400253296
2015-02-11,0.06257060915231705,0.4837625324726105
2015-02-12,-1.5705657005310059,0.14962764084339142
2015-02-13,-0.13215453922748566,0.26607266068458557
2015-02-14,2.476828098297119,-0.3600980043411255
2015-02-15,1.1049456596374512,1.2459717988967896
2015-02-16,2.951465606689453,0.29674381017684937
2015-02-17,0.10671227425336838,-0.12214100360870361
2015-02-18,0.0625855028629303,-0.385965496301651
