datetime,maximum_2m_air_temperature,minimum_2m_air_temperature
2019-03-16,293.5269775390625,279.7853698730469
2019-03-17,298.35968017578125,278.0361022949219
2019-03-18,290.8809509277344,280.3997497558594
2019-03-19,287.8817138671875,281.81341552734375
2019-03-20,284.5499572753906,281.56475830078125
2019-03-21,284.35235595703125,282.2281799316406
2019-03-22,287.8768310546875,280.5872802734375
2019-03-23,289.85748291015625,280.64599609375
2019-03-24,291.9467468261719,280.1234436035156
2019-03-25,293.7621154785156,279.34844970703125
2019-03-26,291.636474609375,281.6876220703125
2019-03-27,287.0460510253906,282.3135681152344
2019-03-28,287.4781799316406,280.15692138671875
2019-03-29,289.7407531738281,279.73321533203125
2019-03-30,292.6883239746094,278.204345703125
2019-03-31,293.6142272949219,280.435302734375
2019-04-01,287.47064208984375,284.3138427734375
2019-04-02,292.70660400390625,280.4847412109375
2019-04-03,294.7160949707031,284.856689453125
2019-04-04,293.5580749511719,285.77825927734375
2019-04-05,289.1181640625,281.96636962890625
2019-04-06,291.1233215332031,278.63397216796875
2019-04-07,289.1468505859375,277.4478759765625
2019-04-08,290.593505859375,281.95892333984375
2019-04-09,293.77716064453125,282.93206787109375
2019-04-10,292.97406005859375,283.1286926269531
2019-04-11,289.6695861816406,282.5356750488281
2019-04-12,289.548095703125,282.383056640625
2019-04-13,288.3446350097656,281.4067077636719
2019-04-14,292.58740234375,279.6476745605469
2019-04-15,291.6892395019531,282.0860900878906
2019-04-16,296.945068359375,281.5299987792969
2019-04-17,296.14483642578125,285.3884582519531
2019-04-18,297.9852294921875,285.1924743652344
2019-04-19,294.33782958984375,287.4290771484375
2019-04-20,292.4822998046875,287.20257568359375
2019-04-21,294.5368957519531,287.6570129394531
2019-04-22,300.3528137207031,285.2940979003906
2019-04-23,298.5238952636719,284.70782470703125
2019-04-24,298.2337646484375,284.534912109375
2019-04-25,300.0597839355469,284.5465393066406
2019-04-26,295.9662170410156,286.92938232421875
2019-04-27,293.15301513671875,282.1751708984375
2019-04-28,294.44439697265625,281.76788330078125
2019-04-29,294.3778076171875,281.19085693359375
