datetime,maximum_2m_air_temperature,minimum_2m_air_temperature
2015-01-01,283.4123229980469,274.82513427734375
2015-01-02,284.74969482421875,278.83355712890625
2015-01-03,288.1263732910156,279.2583312988281
2015-01-04,289.8180236816406,283.7105407714844
2015-01-05,289.801025390625,278.8606262207031
2015-01-06,289.2810974121094,275.1728820800781
2015-01-07,288.1846618652344,279.3816223144531
2015-01-08,288.69207763671875,277.46502685546875
2015-01-09,288.3447570800781,280.9884338378906
2015-01-10,290.44146728515625,284.4315490722656
2015-01-11,292.83612060546875,281.5045166015625
2015-01-12,289.06781005859375,279.2042541503906
2015-01-13,292.4420471191406,276.7247619628906
2015-01-14,293.8309020996094,281.39263916015625
2015-01-15,293.4482421875,277.3531799316406
2015-01-16,295.4258117675781,283.0283508300781
2015-01-17,288.81365966796875,281.3340148925781
2015-01-18,283.84710693359375,279.9969177246094
2015-01-19,287.3517761230469,278.12432861328125
2015-01-20,288.6534118652344,278.0442199707031
2015-01-21,289.4652404785156,278.10626220703125
2015-01-22,287.2779235839844,278.831298828125
2015-01-23,284.2173156738281,280.2308349609375
2015-01-24,285.1097412109375,281.7376708984375
2015-01-25,283.5265197753906,278.997314453125
2015-01-26,283.623779296875,278.860595703125
2015-01-27,284.42559814453125,280.872802734375
2015-01-28,284.451171875,280.8773498535156
2015-01-29,286.47259521484375,281.3336181640625
2015-01-30,289.8168640136719,282.10162353515625
2015-01-31,292.8412780761719,283.07806396484375
2015-02-01,283.07244873046875,278.9573669433594
2015-02-02,283.1209716796875,278.2534484863281
2015-02-03,289.29656982421875,278.209228515625
2015-02-04,292.5713806152344,279.3274230957031
2015-02-05,284.7928771972656,279.2273254394531
2015-02-06,284.8496398925781,278.62579345703125
2015-02-07,284.7579650878906,274.9287414550781
2015-02-08,284.5680236816406,277.5572509765625
2015-02-09,282.8931579589844,277.6187438964844
2015-02-10,286.414306640625,276.1229248046875
2015-02-11,289.299560546875,275.6435241699219
2015-02-12,289.65570068359375,276.9580383300781
2015-02-13,287.23297119140625,280.8426513671875
2015-02-14,287.5331726074219,280.76513671875
2015-02-15,289.54058837890625,280.4894714355469
2015-02-16,284.3103942871094,281.2376708984375
2015-02-17,285.89459228515625,281.6268005371094
2015-02-18,287.27325439453125,280.8680114746094
2015-02-19,286.95147705078125,281.0466613769531
2015-02-20,287.22589111328125,278.2723083496094
2015-02-21,289.6655578613281,282.49407958984375
2015-02-22,284.7074279785156,282.1810607910156
2015-02-23,286.79388427734375,283.0027770996094
2015-02-24,286.3181457519531,281.22918701171875
2015-02-25,283.69647216796875,281.1835021972656
2015-02-26,285.1816711425781,282.7708435058594
2015-02-27,286.27099609375,281.6942138671875
2015-02-28,286.547607421875,281.44952392578125
2015-03-01,286.4184265136719,279.7410583496094
2015-03-02,293.2322082519531,281.00506591796875
2015-03-03,295.6282958984375,283.315185546875
2015-03-04,298.25238037109375,282.58984375
2015-03-05,286.7141418457031,282.06524658203125
2015-03-06,284.5566101074219,281.2760314941406
2015-03-07,284.6033630371094,280.88299560546875
2015-03-08,283.4840393066406,278.5621337890625
2015-03-09,285.5591125488281,280.2077331542969
