datetime,u_component_of_wind_10m,v_component_of_wind_10m
2015-01-01,3.4843485355377197,-2.726759672164917
2015-01-02,2.204963445663452,-1.481570839881897
2015-01-03,3.7214438915252686,-0.4586082994937897
2015-01-04,5.213248252868652,-1.300372838973999
2015-01-05,2.3022382259368896,-2.9098310470581055
2015-01-06,1.5454391241073608,0.28409382700920105
2015-01-07,0.1781446784734726,-0.04502788558602333
2015-01-08,1.1359833478927612,-0.2253936380147934
2015-01-09,3.0451810359954834,-0.4557926654815674
2015-01-10,4.758559226989746,-0.8769865036010742
2015-01-11,3.759429693222046,-0.5410402417182922
2015-01-12,3.287599802017212,-1.858007550239563
2015-01-13,0.13032561540603638,1.8579357862472534
2015-01-14,1.5567976236343384,0.23365481197834015
2015-01-15,-0.06499854475259781,1.8356624841690063
2015-01-16,1.4004955291748047,2.2734017372131348
2015-01-17,0.8461430668830872,-1.2214595079421997
2015-01-18,1.8561755418777466,-1.5560561418533325
2015-01-19,0.31643351912498474,2.523252248764038
2015-01-20,0.919111967086792,0.29861027002334595
2015-01-21,0.6473215818405151,0.5658729076385498
2015-01-22,1.8725517988204956,1.0202109813690186
2015-01-23,6.0504469871521,-1.8829151391983032
2015-01-24,6.654474258422852,-2.287259578704834
2015-01-25,3.907428503036499,-0.15431374311447144
2015-01-26,3.90290904045105,-2.117981433868408
2015-01-27,5.154365539550781,-1.9804692268371582
2015-01-28,4.10403299331665,-2.036222219467163
2015-01-29,3.2119455337524414,-0.5630965232849121
2015-01-30,5.087412357330322,1.2063156366348267
2015-01-31,6.028477191925049,0.6912177205085754
2015-02-01,5.953734874725342,-1.098745584487915
2015-02-02,4.522494792938232,-0.026096129789948463
2015-02-03,2.8533871173858643,2.0530407428741455
2015-02-04,0.8496451377868652,2.9145219326019287
2015-02-05,3.039038896560669,-0.07089081406593323
2015-02-06,4.042069911956787,0.14770741760730743
2015-02-07,1.9998539686203003,0.21048104763031006
2015-02-08,4.395031452178955,-0.7541232109069824
2015-02-09,3.2309951782226562,-3.48245906829834
2015-02-10,2.4175219535827637,-0.8804771900177002
2015-02-11,-0.1420668661594391,0.7576674818992615
2015-02-12,-1.1633919477462769,0.7571732401847839
2015-02-13,-0.13973663747310638,0.585727870464325
2015-02-14,1.8005038499832153,-0.38906100392341614
2015-02-15,0.8371875286102295,0.8766695857048035
2015-02-16,2.5267276763916016,-0.002554565668106079
2015-02-17,0.9968467354774475,-0.40502849221229553
2015-02-18,0.29442301392555237,-0.85882169008255
2015-02-19,-1.733482837677002,0.36347055435180664
2015-02-20,-2.8379809856414795,2.8681981563568115
2015-02-21,-0.47262904047966003,2.101630926132202
2015-02-22,4.460574626922607,-2.268491506576538
2015-02-23,5.746607303619385,-3.5639266967773438
2015-02-24,5.415730953216553,-1.0961053371429443
2015-02-25,7.3431077003479,-1.3503752946853638
2015-02-26,4.107178688049316,-3.2140257358551025
2015-02-27,3.318988561630249,-1.4541912078857422
2015-02-28,2.240652322769165,-1.7049978971481323
2015-03-01,3.0565109252929688,-1.0162971019744873
2015-03-02,2.095264434814453,0.20581841468811035
2015-03-03,1.1082103252410889,0.14585930109024048
2015-03-04,1.425042748451233,0.049830302596092224
2015-03-05,7.1705002784729,-3.2855987548828125
2015-03-06,3.9064207077026367,-4.210920333862305
2015-03-07,2.6278769969940186,-4.235934257507324
2015-03-08,1.8480254411697388,-2.5684170722961426
2015-03-09,2.130261182785034,-2.2982423305511475
2015-03-10,1.841184139251709,-1.1533410549163818
2015-03-11,2.7846317291259766,-0.7385781407356262
2015-03-12,2.9072015285491943,-1.396407961845398
2015-03-13,0.5330979228019714,-0.6604880690574646
2015-03-14,-0.6512019038200378,2.6629786491394043
2015-03-15,-1.1666892766952515,-1.194320797920227
2015-03-16,1.5957646369934082,-1.6271305084228516
2015-03-17,1.5366381406784058,-0.8264133930206299
2015-03-18,-1.1116713285446167,1.147080898284912
2015-03-19,-2.257158041000366,3.156344175338745
2015-03-20,-4.087627410888672,4.575280666351318
2015-03-21,-3.4502146244049072,4.463858127593994
2015-03-22,1.7117582559585571,0.0678454264998436
2015-03-23,-1.0885899066925049,2.2019803524017334
2015-03-24,-2.010592222213745,3.002183198928833
2015-03-25,1.6816788911819458,1.419122576713562
2015-03-26,2.9869072437286377,-2.5535473823547363
2015-03-27,7.246479511260986,-4.265791893005371
2015-03-28,5.899970531463623,-4.696807384490967
2015-03-29,5.542743682861328,-3.6048367023468018
2015-03-30,5.372347354888916,-1.6069321632385254
2015-03-31,4.944874286651611,-2.6723527908325195
2015-04-01,4.855429172515869,-2.751133680343628
2015-04-02,5.43051290512085,-2.3480474948883057
2015-04-03,3.9179699420928955,-1.5533828735351562
2015-04-04,0.8878037333488464,0.10116473585367203
2015-04-05,2.332775831222534,-1.4743555784225464
2015-04-06,1.1628141403198242,-2.0435643196105957
2015-04-07,-0.6380693316459656,-3.537480115890503
2015-04-08,1.3783982992172241,-3.269052505493164
2015-04-09,-0.1322730928659439,-0.5575591921806335
2015-04-10,-0.8606388568878174,2.7808971405029297
2015-04-11,-0.540852963924408,2.079185724258423
2015-04-12,-0.9351568222045898,1.0924749374389648
2015-04-13,-0.5892364382743835,-0.6784393787384033
2015-04-14,-0.7312869429588318,0.2198137491941452
2015-04-15,-1.3068417310714722,1.6622819900512695
2015-04-16,0.03170032426714897,2.299168825149536
2015-04-17,-0.21996082365512848,-0.5999622941017151
2015-04-18,-1.025117039680481,1.9007660150527954
2015-04-19,2.023996114730835,-1.5947299003601074
2015-04-20,0.6113165020942688,-1.2882646322250366
2015-04-21,0.08860534429550171,-1.7438894510269165
2015-04-22,-1.5874176025390625,1.960764765739441
2015-04-23,-0.2110794186592102,0.8078431487083435
2015-04-24,0.18542219698429108,-1.6132138967514038
2015-04-25,-1.7248560190200806,1.2189174890518188
2015-04-26,-1.5220437049865723,3.377183675765991
2015-04-27,3.067340850830078,-2.330777168273926
2015-04-28,3.80190110206604,-1.6436136960983276
2015-04-29,-0.050105590373277664,-0.20181407034397125
2015-04-30,-0.2395406812429428,-0.611539363861084
2015-05-01,0.04987725615501404,1.289466381072998
2015-05-02,0.4998805522918701,-0.16668011248111725
2015-05-03,0.34483131766319275,0.6966106295585632
2015-05-04,-0.4523930549621582,2.1333136558532715
2015-05-05,-0.20754064619541168,0.7562405467033386
2015-05-06,0.336276650428772,-0.3870368003845215
2015-05-07,0.7905479073524475,-1.5071120262145996
2015-05-08,1.156614899635315,-0.3613797128200531
2015-05-09,4.4283528327941895,-3.457533121109009
2015-05-10,3.5144097805023193,-3.11326003074646
2015-05-11,-0.5257871747016907,-0.33995652198791504
2015-05-12,-1.6624194383621216,0.573078989982605
2015-05-13,-0.6925551295280457,0.044564586132764816
2015-05-14,0.29264459013938904,1.520323395729065
2015-05-15,3.048260450363159,-0.5327549576759338
2015-05-16,3.409403085708618,-2.976097822189331
2015-05-17,5.2635884284973145,-3.4028501510620117
2015-05-18,4.012871742248535,-3.2956702709198
2015-05-19,1.4944214820861816,0.7842254638671875
