datetime,u_component_of_wind_10m,v_component_of_wind_10m
2015-01-01,3.452648878097534,-3.4783523082733154
2015-01-02,2.5824456214904785,-2.2560875415802
2015-01-03,3.3959150314331055,-1.021743655204773
2015-01-04,4.746395587921143,-1.8224998712539673
2015-01-05,2.27414870262146,-3.298023223876953
2015-01-06,1.4074829816818237,0.03172408416867256
2015-01-07,0.015156686305999756,-0.013554741628468037
2015-01-08,0.8529605865478516,-0.46254977583885193
2015-01-09,2.6842849254608154,-0.8580887913703918
2015-01-10,4.3400983810424805,-1.4397081136703491
2015-01-11,3.3737077713012695,-0.9945383667945862
2015-01-12,2.8019115924835205,-2.198046922683716
2015-01-13,0.605463445186615,1.5387307405471802
2015-01-14,1.3396624326705933,-0.11849439144134521
2015-01-15,0.12453869730234146,1.8336621522903442
2015-01-16,1.5497380495071411,2.3142471313476562
2015-01-17,0.3731456995010376,-1.3601913452148438
2015-01-18,1.4485622644424438,-2.0187668800354004
2015-01-19,0.6178609728813171,2.826460838317871
2015-01-20,0.9007944464683533,0.1282581090927124
2015-01-21,0.9750513434410095,0.8726354241371155
2015-01-22,2.113717794418335,1.1098109483718872
2015-01-23,5.776254177093506,-2.5339601039886475
2015-01-24,6.397647380828857,-3.0919017791748047
2015-01-25,4.341277599334717,-0.4136626720428467
2015-01-26,4.080350399017334,-2.9047505855560303
2015-01-27,5.113029956817627,-2.727532148361206
2015-01-28,4.588007926940918,-2.6398820877075195
2015-01-29,3.340311288833618,-1.0661691427230835
2015-01-30,5.302473545074463,0.8294631838798523
2015-01-31,6.610849857330322,0.4727201461791992
2015-02-01,5.971739292144775,-1.3339296579360962
2015-02-02,4.474918842315674,-0.39548537135124207
2015-02-03,3.5182225704193115,2.1710355281829834
2015-02-04,1.4292922019958496,3.0914175510406494
2015-02-05,3.5034303665161133,-0.126303032040596
2015-02-06,4.073093414306641,-0.06792638450860977
2015-02-07,2.0743699073791504,-0.0677458867430687
2015-02-08,4.027578830718994,-1.294217586517334
2015-02-09,3.3589744567871094,-3.6734304428100586
2015-02-10,2.0898396968841553,-1.242205262184143
2015-02-11,-0.0989563837647438,0.8736392855644226
2015-02-12,-0.9774327278137207,1.1134538650512695
2015-02-13,0.08184037357568741,0.2803824841976166
2015-02-14,1.7975138425827026,-0.6758727431297302
2015-02-15,0.8584155440330505,0.8354253768920898
2015-02-16,2.7656896114349365,-0.4660590589046478
2015-02-17,1.718037486076355,-0.7818774580955505
2015-02-18,-0.09641432017087936,-1.0898038148880005
2015-02-19,-1.7524255514144897,0.16071148216724396
2015-02-20,-3.2539541721343994,3.0601272583007812
2015-02-21,-0.3162398040294647,2.500023126602173
2015-02-22,4.400904178619385,-2.8028643131256104
2015-02-23,5.527831554412842,-4.03037166595459
2015-02-24,5.363123416900635,-1.799088478088379
2015-02-25,7.224735736846924,-2.0555226802825928
2015-02-26,4.263617992401123,-3.7119922637939453
2015-02-27,3.431661367416382,-1.9740352630615234
2015-02-28,2.122130870819092,-2.635222911834717
2015-03-01,2.9104115962982178,-1.577681064605713
2015-03-02,2.005155086517334,-0.27473437786102295
2015-03-03,1.027667760848999,-0.02428043819963932
2015-03-04,1.3309797048568726,-0.07322245836257935
2015-03-05,6.749055862426758,-4.158369541168213
2015-03-06,3.974966049194336,-4.474030494689941
2015-03-07,2.824925422668457,-5.048244476318359
2015-03-08,2.01952862739563,-3.0167667865753174
2015-03-09,2.068783760070801,-2.9541733264923096
2015-03-10,1.6363822221755981,-1.350448489189148
2015-03-11,2.5090086460113525,-1.0799190998077393
2015-03-12,2.956272840499878,-1.763129711151123
2015-03-13,0.7840785384178162,-1.0977779626846313
2015-03-14,-0.26974061131477356,2.759722948074341
2015-03-15,-1.5852441787719727,-1.206026554107666
2015-03-16,1.2282564640045166,-2.0277676582336426
2015-03-17,1.2309328317642212,-0.9228642582893372
2015-03-18,-0.9861782193183899,1.5493965148925781
